method,rate,scene,idx,path,musiq,maniqa,clipiqa,niqe
3DCR,low,bonsai,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00016/3DCR@low.png,62.68745040893555,0.24188010394573212,0.3013925552368164,4.8133577347021514
3DCR,low,bonsai,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00017/3DCR@low.png,62.352561950683594,0.26239728927612305,0.34128713607788086,4.557102066735352
3DCR,low,bonsai,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00018/3DCR@low.png,61.44917678833008,0.2202390879392624,0.30782076716423035,4.97303688632694
3DCR,low,bonsai,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00019/3DCR@low.png,63.011390686035156,0.24616530537605286,0.3907138705253601,4.4376943915338485
3DCR,low,bonsai,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00020/3DCR@low.png,59.84308624267578,0.2180379182100296,0.2790541350841522,4.654315846843682
3DCR,low,bonsai,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00021/3DCR@low.png,60.74922561645508,0.23008033633232117,0.32617664337158203,4.888367630840107
3DCR,low,bonsai,00022,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00022/3DCR@low.png,60.40333938598633,0.25926855206489563,0.3137889802455902,5.114224776240467
3DCR,low,bonsai,00023,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00023/3DCR@low.png,59.744964599609375,0.2549223303794861,0.314899206161499,4.8790794249772755
3DCR,low,bonsai,00024,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00024/3DCR@low.png,63.258487701416016,0.2358667105436325,0.3699667155742645,4.376341048309557
3DCR,low,bonsai,00025,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00025/3DCR@low.png,64.1723403930664,0.23692955076694489,0.32625487446784973,4.830087699887438
3DCR,low,bonsai,00026,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00026/3DCR@low.png,63.02619934082031,0.2745357155799866,0.3416440188884735,4.76833696482524
3DCR,low,bonsai,00027,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00027/3DCR@low.png,62.89784240722656,0.2258232831954956,0.37906143069267273,4.441412187810788
3DCR,low,bonsai,00028,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00028/3DCR@low.png,60.328311920166016,0.252914160490036,0.27675577998161316,4.898635001635619
3DCR,low,bonsai,00029,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00029/3DCR@low.png,64.74920654296875,0.22652184963226318,0.42375752329826355,4.386668850170798
3DCR,low,bonsai,00030,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00030/3DCR@low.png,57.994346618652344,0.2622556686401367,0.3216588497161865,4.321902803387197
3DCR,low,bonsai,00031,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00031/3DCR@low.png,57.56028366088867,0.19768568873405457,0.3119910657405853,4.778261125093859
3DCR,low,bonsai,00032,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00032/3DCR@low.png,57.812828063964844,0.24648573994636536,0.2950136661529541,4.801845525617851
3DCR,low,bonsai,00033,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00033/3DCR@low.png,60.001441955566406,0.22246885299682617,0.3484518229961395,4.636540783628768
3DCR,low,bonsai,00034,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00034/3DCR@low.png,60.925907135009766,0.2656541168689728,0.3388445973396301,4.689483184754341
3DCR,low,bonsai,00035,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00035/3DCR@low.png,58.160640716552734,0.24932923913002014,0.3426980674266815,4.611231838720964
3DCR,low,bonsai,00036,/work/u4546465/evaluation/CAT3DGSPro_organized/bonsai_00036/3DCR@low.png,57.17731475830078,0.2476438730955124,0.314342737197876,4.479575479802882
3DCR,low,counter,00000,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00000/3DCR@low.png,64.58993530273438,0.25549226999282837,0.39860132336616516,3.722727907120325
3DCR,low,counter,00001,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00001/3DCR@low.png,61.862911224365234,0.2750272750854492,0.4229045510292053,3.686737971146574
3DCR,low,counter,00002,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00002/3DCR@low.png,60.382102966308594,0.2617882192134857,0.3533778786659241,3.910411238370707
3DCR,low,counter,00003,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00003/3DCR@low.png,61.831939697265625,0.26435527205467224,0.4360430836677551,3.7587227340792175
3DCR,low,counter,00004,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00004/3DCR@low.png,61.60000991821289,0.2527160048484802,0.41300469636917114,3.7985581686972822
3DCR,low,counter,00005,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00005/3DCR@low.png,59.75798034667969,0.23401783406734467,0.3208993375301361,3.673531082284105
3DCR,low,counter,00006,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00006/3DCR@low.png,63.27981185913086,0.26947101950645447,0.36021262407302856,3.60640722347983
3DCR,low,counter,00007,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00007/3DCR@low.png,57.63539123535156,0.22498397529125214,0.3697717487812042,3.7204791058485194
3DCR,low,counter,00008,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00008/3DCR@low.png,61.10565948486328,0.24352513253688812,0.38372987508773804,3.6072529633966934
3DCR,low,counter,00009,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00009/3DCR@low.png,59.83906555175781,0.2513146996498108,0.3880516588687897,3.7860080410712134
3DCR,low,counter,00010,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00010/3DCR@low.png,61.89434814453125,0.2574920058250427,0.3256421685218811,3.7616279563298245
3DCR,low,counter,00011,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00011/3DCR@low.png,57.40266418457031,0.2561705708503723,0.4020279347896576,3.9091060590633857
3DCR,low,counter,00012,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00012/3DCR@low.png,55.909820556640625,0.24727986752986908,0.3906356394290924,3.5637857225077845
3DCR,low,counter,00013,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00013/3DCR@low.png,62.10029983520508,0.27019888162612915,0.39502832293510437,3.5393342816746647
3DCR,low,counter,00014,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00014/3DCR@low.png,48.063926696777344,0.24233457446098328,0.3980507552623749,4.302556098878551
3DCR,low,counter,00015,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00015/3DCR@low.png,60.86949157714844,0.24579599499702454,0.36185261607170105,3.9261609921962037
3DCR,low,counter,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00016/3DCR@low.png,52.58193588256836,0.2289086878299713,0.37064987421035767,3.9689823012139023
3DCR,low,counter,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00017/3DCR@low.png,55.2526741027832,0.23983381688594818,0.41664600372314453,3.738936098692476
3DCR,low,counter,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00018/3DCR@low.png,52.77537536621094,0.23728185892105103,0.3453860580921173,4.151376186596792
3DCR,low,counter,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00019/3DCR@low.png,56.437068939208984,0.2261681705713272,0.35907530784606934,4.4782723770773085
3DCR,low,counter,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00020/3DCR@low.png,45.45774841308594,0.2465679943561554,0.37595078349113464,4.503607561540707
3DCR,low,counter,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00021/3DCR@low.png,56.851318359375,0.25066545605659485,0.412643164396286,3.9579952979782096
3DCR,low,counter,00022,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00022/3DCR@low.png,61.87317657470703,0.2474273294210434,0.3415221869945526,3.9038003461097404
3DCR,low,counter,00023,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00023/3DCR@low.png,41.820526123046875,0.21539147198200226,0.3061756491661072,4.486530840628888
3DCR,low,counter,00024,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00024/3DCR@low.png,58.34716796875,0.2677415609359741,0.3390478193759918,3.78364807423817
3DCR,low,counter,00025,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00025/3DCR@low.png,62.26051330566406,0.23306287825107574,0.319467157125473,3.8570473746072214
3DCR,low,counter,00026,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00026/3DCR@low.png,58.37230682373047,0.2589489221572876,0.3900298774242401,3.776396434867014
3DCR,low,counter,00027,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00027/3DCR@low.png,60.99695587158203,0.2604958117008209,0.3753306567668915,3.4896408201404943
3DCR,low,counter,00028,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00028/3DCR@low.png,58.025333404541016,0.23959004878997803,0.3321824073791504,3.8466424612385195
3DCR,low,counter,00029,/work/u4546465/evaluation/CAT3DGSPro_organized/counter_00029/3DCR@low.png,64.21182250976562,0.26846927404403687,0.4383609890937805,3.6440806318270873
3DCR,low,flowers,00000,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00000/3DCR@low.png,71.99893188476562,0.31949007511138916,0.6219235062599182,2.0464509907253916
3DCR,low,flowers,00001,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00001/3DCR@low.png,73.61956787109375,0.33707624673843384,0.619142472743988,2.0596291347778473
3DCR,low,flowers,00002,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00002/3DCR@low.png,73.22631072998047,0.3265240490436554,0.610712468624115,1.8481252109804496
3DCR,low,flowers,00003,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00003/3DCR@low.png,73.87688446044922,0.3308234214782715,0.6375972032546997,1.9929524628136916
3DCR,low,flowers,00004,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00004/3DCR@low.png,72.9581527709961,0.3276579976081848,0.5858244895935059,2.4047322128897908
3DCR,low,flowers,00005,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00005/3DCR@low.png,71.7885513305664,0.30545124411582947,0.5893706679344177,1.9620200578100038
3DCR,low,flowers,00006,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00006/3DCR@low.png,73.1240234375,0.3389972150325775,0.6071078181266785,2.1407900467210204
3DCR,low,flowers,00007,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00007/3DCR@low.png,73.02559661865234,0.332663357257843,0.6182608604431152,2.1211803727301586
3DCR,low,flowers,00008,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00008/3DCR@low.png,73.5112533569336,0.3160563111305237,0.595480740070343,1.8846654800057416
3DCR,low,flowers,00009,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00009/3DCR@low.png,73.1819076538086,0.3392719626426697,0.60163813829422,1.9746868536076094
3DCR,low,flowers,00010,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00010/3DCR@low.png,73.605224609375,0.33070582151412964,0.641289234161377,1.9219398228719324
3DCR,low,flowers,00011,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00011/3DCR@low.png,73.26421356201172,0.33868125081062317,0.6149694919586182,1.9747296402712302
3DCR,low,flowers,00012,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00012/3DCR@low.png,70.67584991455078,0.29121923446655273,0.6167710423469543,2.073641370670444
3DCR,low,flowers,00013,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00013/3DCR@low.png,73.6485824584961,0.3315419554710388,0.6218299269676208,1.98559899753155
3DCR,low,flowers,00014,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00014/3DCR@low.png,72.5906753540039,0.3142503499984741,0.6039087176322937,2.1629182232722304
3DCR,low,flowers,00015,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00015/3DCR@low.png,72.3908462524414,0.31015506386756897,0.5581731200218201,1.8616329091094679
3DCR,low,flowers,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00016/3DCR@low.png,72.7362289428711,0.3286522924900055,0.6400840878486633,2.037191610730485
3DCR,low,flowers,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00017/3DCR@low.png,74.03187561035156,0.33867648243904114,0.650375485420227,2.040914056996489
3DCR,low,flowers,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00018/3DCR@low.png,72.82623291015625,0.3307618200778961,0.6062999367713928,2.202929500105769
3DCR,low,flowers,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00019/3DCR@low.png,72.25008392333984,0.3137955367565155,0.5867885947227478,1.9804317577701112
3DCR,low,flowers,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00020/3DCR@low.png,72.13402557373047,0.31435462832450867,0.5893797874450684,2.150657533287498
3DCR,low,flowers,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/flowers_00021/3DCR@low.png,74.99557495117188,0.3394585847854614,0.6766748428344727,1.913178047633545
3DCR,low,garden,00000,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00000/3DCR@low.png,71.92078399658203,0.35913732647895813,0.5544472932815552,2.2774236431255743
3DCR,low,garden,00001,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00001/3DCR@low.png,71.2425765991211,0.3817433714866638,0.657134473323822,1.8430465491122388
3DCR,low,garden,00002,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00002/3DCR@low.png,71.97251892089844,0.36454716324806213,0.6331956386566162,2.048180598898849
3DCR,low,garden,00003,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00003/3DCR@low.png,72.44287109375,0.35559484362602234,0.5639821887016296,2.247442333053967
3DCR,low,garden,00004,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00004/3DCR@low.png,73.2159194946289,0.3455987572669983,0.5412375926971436,1.8625220825946553
3DCR,low,garden,00005,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00005/3DCR@low.png,72.3521728515625,0.3588104546070099,0.6221408843994141,2.0595582645071513
3DCR,low,garden,00006,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00006/3DCR@low.png,72.49897003173828,0.3554210066795349,0.6102203130722046,2.0043144229176653
3DCR,low,garden,00007,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00007/3DCR@low.png,71.38736724853516,0.390741229057312,0.6654744148254395,2.4106767837683467
3DCR,low,garden,00008,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00008/3DCR@low.png,70.72402954101562,0.3763812184333801,0.6623157858848572,1.9250976989174917
3DCR,low,garden,00009,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00009/3DCR@low.png,71.98895263671875,0.34850651025772095,0.5860439538955688,2.169979182611662
3DCR,low,garden,00010,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00010/3DCR@low.png,71.50984191894531,0.3618662357330322,0.6247592568397522,2.045772504175508
3DCR,low,garden,00011,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00011/3DCR@low.png,72.78858184814453,0.35354745388031006,0.6291165351867676,2.3410096850569593
3DCR,low,garden,00012,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00012/3DCR@low.png,72.63160705566406,0.3622545897960663,0.6575218439102173,2.0697602181239847
3DCR,low,garden,00013,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00013/3DCR@low.png,72.04656219482422,0.35919299721717834,0.6084398627281189,2.3361379584459008
3DCR,low,garden,00014,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00014/3DCR@low.png,72.24791717529297,0.3588949143886566,0.6308131217956543,2.4556052836375115
3DCR,low,garden,00015,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00015/3DCR@low.png,71.44302368164062,0.38106629252433777,0.6834878325462341,2.0278619440515344
3DCR,low,garden,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00016/3DCR@low.png,73.65060424804688,0.3837701976299286,0.6829211115837097,2.2751358243582196
3DCR,low,garden,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00017/3DCR@low.png,70.41552734375,0.34405314922332764,0.5356082320213318,1.9018954572568858
3DCR,low,garden,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00018/3DCR@low.png,73.21611785888672,0.37494009733200073,0.60975182056427,1.8890753429117735
3DCR,low,garden,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00019/3DCR@low.png,72.77342987060547,0.3615970015525818,0.6076904535293579,2.014517621841155
3DCR,low,garden,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00020/3DCR@low.png,71.48340606689453,0.3910732865333557,0.6914777159690857,2.4361544111100133
3DCR,low,garden,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00021/3DCR@low.png,71.73455047607422,0.33617255091667175,0.5297273993492126,1.8949770585780086
3DCR,low,garden,00022,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00022/3DCR@low.png,70.50619506835938,0.3697734475135803,0.6592580080032349,1.7764488730618007
3DCR,low,garden,00023,/work/u4546465/evaluation/CAT3DGSPro_organized/garden_00023/3DCR@low.png,72.07825469970703,0.38363170623779297,0.6543323397636414,1.989197887731265
3DCR,low,kitchen,00000,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00000/3DCR@low.png,64.13238525390625,0.3518889546394348,0.4127255976200104,4.109646762264508
3DCR,low,kitchen,00001,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00001/3DCR@low.png,61.83959197998047,0.28605958819389343,0.313172847032547,3.4427823350983497
3DCR,low,kitchen,00002,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00002/3DCR@low.png,68.89305114746094,0.29200467467308044,0.380702942609787,3.320626893957417
3DCR,low,kitchen,00003,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00003/3DCR@low.png,65.51648712158203,0.31757310032844543,0.3729448914527893,3.5780881370036486
3DCR,low,kitchen,00004,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00004/3DCR@low.png,71.62351989746094,0.3473239243030548,0.44380974769592285,3.7714887965265116
3DCR,low,kitchen,00005,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00005/3DCR@low.png,66.90375518798828,0.30832937359809875,0.344896525144577,3.7158266503946393
3DCR,low,kitchen,00006,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00006/3DCR@low.png,65.68914794921875,0.35277101397514343,0.41091880202293396,4.059886739692228
3DCR,low,kitchen,00007,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00007/3DCR@low.png,72.8586654663086,0.34470465779304504,0.46306824684143066,3.6866945443279997
3DCR,low,kitchen,00008,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00008/3DCR@low.png,70.83942413330078,0.31057825684547424,0.43737173080444336,3.4478084254091104
3DCR,low,kitchen,00009,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00009/3DCR@low.png,64.8376235961914,0.28679609298706055,0.38780876994132996,3.956048571464164
3DCR,low,kitchen,00010,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00010/3DCR@low.png,68.6357650756836,0.31836631894111633,0.41913673281669617,3.7211062896900824
3DCR,low,kitchen,00011,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00011/3DCR@low.png,66.16580963134766,0.3180672228336334,0.4391520917415619,3.9256116279247686
3DCR,low,kitchen,00012,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00012/3DCR@low.png,69.28812408447266,0.3483901917934418,0.3935294449329376,3.581407161968252
3DCR,low,kitchen,00013,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00013/3DCR@low.png,68.10741424560547,0.30555403232574463,0.3923279643058777,3.8051135541139565
3DCR,low,kitchen,00014,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00014/3DCR@low.png,73.08323669433594,0.31818392872810364,0.4165378510951996,3.4541502092206278
3DCR,low,kitchen,00015,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00015/3DCR@low.png,63.85886764526367,0.32140427827835083,0.3901692032814026,4.082462304928124
3DCR,low,kitchen,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00016/3DCR@low.png,66.08592987060547,0.3190743625164032,0.4624037742614746,3.6865481853469486
3DCR,low,kitchen,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00017/3DCR@low.png,72.34351348876953,0.29480913281440735,0.39648541808128357,3.5465779737586676
3DCR,low,kitchen,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00018/3DCR@low.png,66.75182342529297,0.335734099149704,0.36530449986457825,3.622643831865041
3DCR,low,kitchen,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00019/3DCR@low.png,68.95287322998047,0.30999264121055603,0.36676791310310364,3.5820373542366752
3DCR,low,kitchen,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00020/3DCR@low.png,68.71016693115234,0.3385891318321228,0.3768947422504425,3.6071859709441294
3DCR,low,kitchen,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00021/3DCR@low.png,68.04351043701172,0.35668641328811646,0.43036624789237976,3.624970615451909
3DCR,low,kitchen,00022,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00022/3DCR@low.png,63.58277130126953,0.2998237907886505,0.33753496408462524,3.864525765197752
3DCR,low,kitchen,00023,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00023/3DCR@low.png,64.57676696777344,0.2908824384212494,0.3472108840942383,3.7414887330836346
3DCR,low,kitchen,00024,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00024/3DCR@low.png,71.68773651123047,0.34202101826667786,0.46489015221595764,3.7493486185625406
3DCR,low,kitchen,00025,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00025/3DCR@low.png,65.56078338623047,0.2780526578426361,0.320554256439209,3.5711896935003704
3DCR,low,kitchen,00026,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00026/3DCR@low.png,67.59733581542969,0.34220635890960693,0.44148752093315125,3.5177342875298434
3DCR,low,kitchen,00027,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00027/3DCR@low.png,65.72366333007812,0.3074006140232086,0.39691901206970215,3.9262409229247277
3DCR,low,kitchen,00028,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00028/3DCR@low.png,72.20539093017578,0.3528241217136383,0.47750982642173767,3.694313590283276
3DCR,low,kitchen,00029,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00029/3DCR@low.png,68.03994750976562,0.32207438349723816,0.4366014003753662,3.8285987285140717
3DCR,low,kitchen,00030,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00030/3DCR@low.png,71.54143524169922,0.3037175238132477,0.4296033978462219,3.3178812949909893
3DCR,low,kitchen,00031,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00031/3DCR@low.png,72.37225341796875,0.3196311295032501,0.4209568202495575,3.5171584181594917
3DCR,low,kitchen,00032,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00032/3DCR@low.png,66.3664321899414,0.3007049858570099,0.42188605666160583,4.026346224548941
3DCR,low,kitchen,00033,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00033/3DCR@low.png,65.55510711669922,0.3414889872074127,0.4273224472999573,4.159395400371093
3DCR,low,kitchen,00034,/work/u4546465/evaluation/CAT3DGSPro_organized/kitchen_00034/3DCR@low.png,71.31598663330078,0.3166464567184448,0.3984367847442627,3.33649645957687
3DCR,low,room,00000,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00000/3DCR@low.png,43.92277526855469,0.2676611542701721,0.31705495715141296,3.751309089276875
3DCR,low,room,00001,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00001/3DCR@low.png,44.61262893676758,0.2481098175048828,0.2759224474430084,3.4299345383407993
3DCR,low,room,00002,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00002/3DCR@low.png,54.066490173339844,0.2668641209602356,0.35274240374565125,3.7681731769527196
3DCR,low,room,00003,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00003/3DCR@low.png,53.181087493896484,0.23414044082164764,0.251556932926178,4.074219992020129
3DCR,low,room,00004,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00004/3DCR@low.png,43.01828384399414,0.23239722847938538,0.3331705629825592,3.255371381672741
3DCR,low,room,00005,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00005/3DCR@low.png,53.26799774169922,0.3004942238330841,0.34655171632766724,2.632136683290347
3DCR,low,room,00006,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00006/3DCR@low.png,48.66004180908203,0.2518250346183777,0.3116423487663269,2.9938437885629154
3DCR,low,room,00007,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00007/3DCR@low.png,47.949371337890625,0.25950300693511963,0.35835108160972595,2.845224502645494
3DCR,low,room,00008,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00008/3DCR@low.png,54.52478790283203,0.26816490292549133,0.38920608162879944,2.686319050969916
3DCR,low,room,00009,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00009/3DCR@low.png,44.90735626220703,0.23883675038814545,0.2917335033416748,4.9363133627591855
3DCR,low,room,00010,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00010/3DCR@low.png,36.12701416015625,0.3495715856552124,0.25175103545188904,5.484347577180631
3DCR,low,room,00011,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00011/3DCR@low.png,46.51803207397461,0.34302860498428345,0.2441491186618805,5.32271821984444
3DCR,low,room,00012,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00012/3DCR@low.png,52.94978332519531,0.2460472285747528,0.37830719351768494,3.0432203283049706
3DCR,low,room,00013,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00013/3DCR@low.png,49.59037780761719,0.23286496102809906,0.2628994882106781,2.9302757609856367
3DCR,low,room,00014,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00014/3DCR@low.png,50.882537841796875,0.25364771485328674,0.34389829635620117,2.9690762460709488
3DCR,low,room,00015,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00015/3DCR@low.png,49.03319549560547,0.2501355707645416,0.34536558389663696,3.1565304732286883
3DCR,low,room,00016,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00016/3DCR@low.png,52.60040283203125,0.2600325644016266,0.33208370208740234,2.5115105456666407
3DCR,low,room,00017,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00017/3DCR@low.png,44.36772918701172,0.23973184823989868,0.2976824939250946,2.8168049686443584
3DCR,low,room,00018,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00018/3DCR@low.png,54.32264709472656,0.2740788161754608,0.34930118918418884,3.0305570034234424
3DCR,low,room,00019,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00019/3DCR@low.png,41.79186248779297,0.24284681677818298,0.27614450454711914,4.078420825038727
3DCR,low,room,00020,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00020/3DCR@low.png,52.38927459716797,0.3694505989551544,0.34034401178359985,3.3830584907758117
3DCR,low,room,00021,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00021/3DCR@low.png,51.34751892089844,0.23540353775024414,0.2955613434314728,2.6326642660559747
3DCR,low,room,00022,/work/u4546465/evaluation/CAT3DGSPro_organized/room_00022/3DCR@low.png,46.45001983642578,0.23157940804958344,0.25644659996032715,2.7832801149452875
